station,name,rows,cols,lat,lon
2748099999,VARKAUS- FI,3043,446,62.171111,27.868611
2679099999,HOBURG A- SW,2938,290,56.9166666,18.15
1225099999,VEIHOLMEN- NO,3070,127,63.5166666,7.95
1042099999,HASVIK SLUSKFJELLET- NO,3211,359,70.6,22.45
2827099999,INARI VAYLA- FI,3181,440,69.0666666,27.5
2773099999,TURKU ARTUKAINEN- FI,3008,355,60.45,22.1833333
1468099999,KONGSVINGER- NO,3003,192,60.1833333,12.0
72265423091,FORT STOCKTON PECOS CO AIRPORT- TX US,2418,4113,30.91193,257.08286
2440099999,AMOT- SW,3019,263,60.9666666,16.4333333
2796099999,LIEKSA LAMPELA- FI,3066,481,63.3166666,30.05
72613454728,WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT- NH US,2687,4615,44.36594,288.44783
4197099999,DALATANGI- IC,3105,5543,65.2666666,346.4166667
1088499999,GEITERYGGEN- NO,2983,153,59.185,9.566944
2800099999,RAAHE NAHKIAINEN- FI,3092,382,64.6166666,23.9
7540099999,MONTAUBAN- FR,2680,22,44.025694,1.378042
1323099999,BRINGELAND- NO,3027,92,61.392503,5.764167
2411099999,ARVIKA- SW,2993,202,59.675856,12.639442
2991099999,PORVOO EMASALO- FI,3003,410,60.2,25.6333333
2354099999,RASTA- SW,3048,278,62.4333333,17.35
2830099999,KOUVOLA ANJALA- FI,3013,429,60.7,26.8166666
1326099999,MODALEN III- NO,3016,96,60.85,5.9833333
2706099999,LOHJA PORLA- FI,3004,385,60.25,24.05
3405499999,DONCASTER SHEFFIELD- UK,2869,5744,53.474722,358.995556
1114099999,REIPA- NO,3137,218,66.9,13.6333333
4211099999,MITTARFIK UPERNAVIK UPERNAVIK LUFTHAVN- GL,3255,4862,72.7833333,303.8666667
7490099999,MEYTHET- FR,2718,98,45.929233,6.098764
2987099999,PORVOO KALLBADAGRUND- FI,2999,410,59.9833333,25.6
6147099999,VINDEBAEK KYST- DA,2897,195,54.8833333,12.1833333
2303099999,FLATRUET- SW,3054,204,62.7333333,12.7333333
2191099999,STORON- SW,3113,370,65.7,23.1
2711099999,VAASA KESKUSTA- FI,3061,346,63.1,21.6166666
2236099999,HALLHAXASEN- SW,3075,245,63.7666666,15.3333333
2510599999,LIDKOPING- SW,2969,211,58.465522,13.174414
2978099999,HELSINKI KAISANIEMI- FI,3003,399,60.1833333,24.95
2149099999,ARVIDSJAUR- SW,3111,308,65.6,19.2666666
2549099999,TOMTABACKEN- SW,2949,231,57.5,14.4666666
72036663879,SUTTON BRAXTON CO AIRPORT- WV US,2573,4470,38.68694,279.34833000000003
2814099999,KEMIJARVI AIRFIELD- FI,3134,435,66.7166666,27.1666666
2311099999,HOGFJALLSHOTELLET- SW,3022,210,61.15,13.1166666
2727099999,ASIKKALA PULKKILANHARJU- FI,3025,408,61.2666666,25.5166666
2730099999,SAVOLINNA RUUNAVUORI- FI,3036,462,61.8333333,28.85
1307099999,FEDJE- NO,3014,75,60.75,4.7166666
4137099999,AKUREYRI A- IC,3113,5470,65.6833333,341.8833334
2184099999,PAHAROVA- SW,3136,357,66.8166666,22.3333333
2797099999,HAAPAVEST MUSTIKKAMAKI- FI,3082,407,64.15,25.4166666
2120599999,STORUMAN- SW,3098,283,64.95,17.7
2493099999,SODERARM- SW,2994,311,59.75,19.4166666
2559099999,GLADHAMMAR- SW,2953,263,57.7,16.4666666
2703099999,ESPOO SEPANKYLA- FI,3003,396,60.2,24.7333333
2722099999,INARI SAARISELKA- FI,3168,439,68.4166666,27.4166666
1156099999,BO I VESTERALEN- NO,3171,231,68.6,14.4333333
2256099999,RISTRASK- SW,3094,278,64.7333333,17.4
2119099999,KVIKKJOKK ARRENJARKA- SW,3137,288,66.8833333,18.0166666
2746099999,HANKO TULLINIEMI- FI,2996,367,59.8166666,22.9166666
1203099999,KRAKENES- NO,3040,80,62.0333333,4.9833333
1386099999,HAMAR II- NO,3015,178,60.8,11.1
3166099999,EDINBURGH GOGARBANK- UK,2918,5706,55.9333333,356.65
2755099999,YLIVIESKA AIRFIELD- FI,3080,395,64.05,24.7166666
2745099999,SALLA NARUSKA- FI,3143,467,67.1666666,29.1833333
99999963890,JACKSONVILLE WHITEHOUSE NAVAL OUTLYING FIELD- FL US,2407,4450,30.35016,278.12375299999997
2717099999,KITTILA POKKA- FI,3163,412,68.1666666,25.7666666
1132099999,MAJAVATN V- NO,3103,214,65.1666666,13.3666666
2287099999,HOLMON- SW,3075,334,63.8,20.8666666
2756099999,SALO KARKKA- FI,3007,370,60.3666666,23.1166666
4205099999,MITTARFIK QAANAAQ- GL,3349,4650,77.4833333,290.6166667
7165099999,VATRY- FR,2775,67,48.776072,4.184492
2263099999,FREDRIKA- SW,3081,294,64.0833333,18.3666666
2540099999,KROPPEFJALL GRANAN- SW,2971,195,58.6,12.2
2790099999,KUMLINGE KK- FI,3004,332,60.25,20.75
1473099999,KONGSBERG BRANNSTASJON- NO,2992,154,59.6166666,9.6333333
2121099999,MIERKENIS- SW,3133,258,66.6833333,16.1166666
2595099999,ROMA- SW,2950,295,57.55,18.4333333
2609099999,RYNGE- SW,2909,219,55.4666666,13.6666666
1375099999,KVITFJELL- NO,3029,162,61.4666666,10.1333333
7117099999,PLOUMANAC H PERROS GUIREC- FR,2776,5705,48.8333333,356.5333334
3348099999,WOODFORD- UK,2866,5726,53.3333333,357.85
1441099999,HOVDEN LUNDANE- NO,2991,118,59.5833333,7.3833333
2452099999,KILSBERGEN SUTTARBODA- SW,2985,238,59.3,14.9
2750099999,HANKO TVARMINNE- FI,2996,372,59.85,23.25
1143099999,DRAG AJLUOKTA- NO,3160,257,68.05,16.0833333
2737099999,TOHOLAMPI LAITALA- FI,3076,387,63.8166666,24.1666666
1397099999,TRYSIL VEGSTASJON- NO,3025,196,61.3,12.2666666
1257099999,TRONDHEIM VOLL- NO,3068,167,63.4166666,10.45
2615099999,FALSTERBO A- SW,2907,205,55.3833333,12.8166666
6022099999,TYRA OST- DA,2914,77,55.72,4.8
1422099999,FISTER SIGMUNDSTAD- NO,2983,97,59.1666666,6.0333333
6138099999,LANGOE- DA,2896,176,54.8166666,11.0
1265099999,TYNSET HANSMOEN- NO,3045,172,62.2666666,10.7333333
2337099999,NORRHOG- SW,3045,251,62.2666666,15.6666666
94266099999,NORMANTON AIRPORT- AS,1446,2257,-17.6833333,141.0666666
4234099999,SISIMIUT MITTARFIA HOLSTEINSBORG LUFTHA- GL,3138,4901,66.95,306.2833334
2441099999,MORA- SW,3019,232,60.9666666,14.5
6630499999,SAMEDAN- SZ,2730,158,46.534075,9.884106
2064099999,SAITTAROVA- SW,3146,356,67.3333333,22.2333333
6031099999,TYLSTRUP- DA,2943,159,57.1833333,9.95
1470099999,GVARV- NO,2987,147,59.3833333,9.2
2751099999,PORI TAHKOLUOTO HARBOUR- FI,3032,342,61.6333333,21.3833333
72402993775,ASHLAND HANOVER CO MUNICIPAL AIRPORT- VA US,2554,4521,37.70926,282.56516
72342453919,MONTICELLO MUNICIPAL AIRPORT- AR US,2472,4292,33.63602,268.2445
3978099999,FINNER- EI,2889,5628,54.4833333,351.7666667
4202599999,UPERNAVIK- GL,3255,4861,72.783,303.83299999999997
2793099999,LIPERI TUISKAVANLUOTO- FI,3050,475,62.55,29.6666666
1037099999,SKIBOTN 2- NO,3187,325,69.3833333,20.2833333
7390199999,MARCE- FR,2751,5755,47.560278,359.687778
60401099999,BEJAIA PORT- AG,2534,82,36.75,5.1
68002399999,KHORIXAS- WA,1392,239,-20.3666666,14.9666666
2789099999,RAUTAVAARA YLA LUOSTA- FI,3067,459,63.3833333,28.6666666
7563099999,AVIGNON- FR,2677,78,43.9,4.9
2563599999,ANGELHOLM- SW,2925,205,56.2833333,12.8333333
41000199999,MUKAYRIS- YM,2078,731,13.95,45.6666666
6414099999,BEITEM- BE,2817,50,50.9,3.1166666
17162099999,GEMEREK- TU,2583,577,39.1833333,36.0666666
2632099999,UTKLIPPAN- SW,2918,251,55.95,15.7
1450099999,MOSSTRAND II- NO,2996,131,59.8333333,8.1833333
3769099999,CHARLWOOD- UK,2822,5756,51.1438889,359.7705556
1259099999,BUHOLMRASA LH- NO,3087,167,64.4,10.45
2490099999,SVANBERGA- SW,2996,298,59.8333333,18.6333333
2834099999,VIEREMA KAARAKKALA- FI,3076,435,63.8333333,27.2166666
2557099999,HORN- SW,2957,254,57.8833333,15.8666666
7316099999,ILE DE RE- FR,2723,5741,46.179167,358.804722
6681199999,ST GALLEN ALTENRHEIN- SZ,2749,153,47.485033,9.560775
2321099999,ALVDALEN- SW,3024,225,61.25,14.0333333
2781099999,STROMMINGSBADN- FI,3059,332,62.9833333,20.7333333
4202399999,QAARSUT MITTARFIA- GL,3214,4917,70.7333333,307.3
4127099999,BOLUNGARVIK- IC,3123,5388,66.1666666,336.75
1026099999,TROMSO- NO,3192,303,69.65,18.9333333
1300099999,GULLFAKS C- NO,3023,36,61.2,2.2666666
6174099999,TESSEBOELLE- DA,2907,194,55.4,12.15
6074099999,AARHUS SYD- DA,2921,162,56.0833333,10.1333333
2102099999,STEKENJOKK- SW,3101,232,65.1,14.5166666
2803099999,SIIKAJOKI REVONLAHTI- FI,3093,401,64.6833333,25.0833333
2847099999,ROVANIEMI RAUTATIEASEMA- FI,3129,411,66.5,25.7166666
10734599999,HEIDELBERG AHP- GM,2787,138,49.393333,8.651944
2799099999,KUHMO KALLIOJOKI- FI,3085,483,64.3,30.1666666
2552099999,MALEXANDER- SW,2961,244,58.0666666,15.2333333
1281099999,NAMSSKOGAN- NO,3094,206,64.7333333,12.85
2623099999,HORBY- SW,2917,219,55.8666666,13.6666666
2787099999,ALAJARVI MOKSY- FI,3061,388,63.0833333,24.2666666
2939099999,ILOMANTSI MEKRIJARVI- FI,3055,496,62.7666666,30.9833333
2701099999,KILPISJARVI SAANA- FI,3180,334,69.05,20.85
1086099999,BATSFJORD- NO,3212,475,70.600256,29.692678
1277099999,STEINKJER- NO,3080,183,64.0166666,11.45
6012099999,KIRKJA- DA,3046,5659,62.3166666,353.6833334
3346599999,NEWQUAY CORNWALL- UK,2808,5680,50.4333333,355.0166667
72578894182,MCCALL AIRPORT- ID US,2697,3902,44.89425,243.90022
2545099999,AXSTAL- SW,2971,233,58.5666666,14.5666666
2135099999,BURESJON- SW,3111,286,65.5666666,17.8666666
2866099999,PUDASJARVI AIRFIELD- FI,3108,431,65.4166666,26.9666666
1392099999,FLISA II- NO,3012,192,60.6166666,12.0166666
2081099999,KARESUANDO- SW,3168,359,68.45,22.45
2849099999,SALLA KK MYLLYTIE- FI,3136,459,66.8333333,28.6666666
2728099999,TAIPALSAARI KYLANIEMI- FI,3025,451,61.3,28.1833333
1291099999,GARTLAND- NO,3090,198,64.5333333,12.3833333
6249099999,BERKHOUT- NL,2852,80,52.65,4.9833333
2726099999,ENONTEKIO NAKKALA- FI,3171,377,68.6,23.5833333
1254099999,KOTSOY- NO,3059,169,62.9833333,10.55
2825099999,UTSJOKI NUORGAM- FI,3201,446,70.0833333,27.9
3039099999,BEALACH NA BA NUMBER 2- UK,2948,5669,57.4166666,354.3166667
2563099999,HARSTENA- SW,2964,272,58.25,17.0166666
2661099999,KOSTA ORREFORS- SW,2936,247,56.8333333,15.4666666
2449099999,ESKILSTUNA A- SW,2987,263,59.3833333,16.45
1105099999,ROTVAER- NO,3167,255,68.3666666,15.95
1500099999,RAKKESTAD- NO,2987,182,59.3833333,11.3833333
1416099999,STAVANGER VAALAND- NO,2978,92,58.95,5.7333333
6136099999,TYSTOFTE- DA,2904,181,55.25,11.3333333
7386099999,DOLE TAVAUX- FR,2740,87,47.0333333,5.4166666
1088299999,ROROS- NO,3051,181,62.578411,11.342347
1099099999,VARDO AIRPORT SVARTNES- NO,3207,497,70.355392,31.044889
48955099999,PAKSE- LA,2102,1692,15.1166666,105.7666667
2741099999,JOMALA JOMLABY- FI,3003,320,60.1833333,19.9833333
2778099999,SAVONLINNA PUNKAHARJU- FI,3035,469,61.8,29.3166666
4165099999,GRIMSEY- IC,3130,5472,66.5333333,341.9833334
8531099999,CABO CARVOEIRO- PO,2586,5610,39.35,350.6
6662199999,GRENCHEN- SZ,2743,119,47.181628,7.417189
4221599999,QAANAAQ- GL,3349,4653,77.4666666,290.7833334
2343099999,TORPSHAMMAR- SW,3049,261,62.5,16.2833333
2013099999,RITSEM- SW,3154,279,67.7333333,17.4666666
2231099999,FOLLINGE- SW,3073,234,63.6833333,14.6
4123099999,HORNBJARGSVITI- IC,3128,5402,66.4166666,337.6166667
2429099999,DAGLOSEN- SW,2993,227,59.6666666,14.1833333
99999953848,CHOCTAW NAVAL OUTLYING FIELD MILTON- FL US,2410,4369,30.51195,273.04594
4146099999,VESTMANNAEYJABAER- IC,3068,5435,63.4333333,339.7166667
2646099999,OLANDSBRON LAG- SW,2933,263,56.6666666,16.4666666
1484099999,AURSKOG- NO,2998,185,59.9166666,11.5833333
2598099999,OSTERGARNSHOLM- SW,2948,304,57.4333333,18.9833333
2733099999,LAPPEENRANTA KONNUNSUO- FI,3020,457,61.0333333,28.5666666
2101099999,HEMAVAN- SW,3116,241,65.806111,15.082778
2484099999,STOCKHOLM OBSERVATORIET- SW,2986,289,59.35,18.0666666
2000199999,LJUNGBYHED- SW,2921,211,56.082779,13.2125
2292099999,HOKMARKSBERGET- SW,3088,341,64.4333333,21.2833333
6197099999,NEXOE VEST- DA,2900,242,55.05,15.1
2216099999,MATTMAR- SW,3065,222,63.3,13.8833333
2770099999,JUUPAJOKI HYYTIALA- FI,3036,389,61.85,24.2833333
2558099999,KOLMARDEN STROMSFORS- SW,2973,261,58.6833333,16.3166666
2469099999,TULLINGE- SW,2983,287,59.1833333,17.9166667
3346099999,EMLEY MOOR NUMBER 2- UK,2871,5733,53.6,358.3333334
4104099999,GUFUSKALAR- IC,3097,5377,64.9,336.0666667
2261099999,LYCKSELE- SW,3090,299,64.55,18.7166666
2808099999,INARI SEVETTIJARVI- FI,3191,462,69.5833333,28.85
2282099999,PETISTRASK- SW,3091,315,64.5666666,19.7
7666099999,LEUCATE- FR,2658,49,42.9166666,3.0666666
6123099999,ASSENS TOROE- DA,2904,158,55.25,9.8833333
2820099999,MUONIO LAUKUKERO- FI,3161,385,68.0666666,24.0333333
6658099999,ALPNACH- SZ,2738,133,46.943889,8.284167
7476599999,CORMEILLES EN VEXIN- FR,2781,33,49.096647,2.040833
2539099999,ULLARED- SW,2942,205,57.1166666,12.7833333
2759099999,PORVOO HARABACKA- FI,3007,410,60.4,25.6
2302099999,STORBO- SW,3036,197,61.8333333,12.2833333
2873099999,HAILUOTO MARJANIEMI- FI,3100,393,65.0333333,24.5666666
2260099999,VASTMARKUM- SW,3062,292,63.1333333,18.25
2546099999,GARDSJO- SW,2977,230,58.8833333,14.3833333
2602099999,HALLANDSASEN- SW,2927,207,56.4,12.95
2993099999,HAMMARLAND MARKET- FI,3005,306,60.3,19.1333333
2734099999,PARIKKALA KOITSANLAHTI- FI,3028,471,61.45,29.4666666
2758099999,VIHTI MAASOJA- FI,3008,390,60.4166666,24.4
2486099999,ADELSO- SW,2987,280,59.3666666,17.5166666
2482099999,KERSTINBO- SW,3005,272,60.2666666,16.9833333
1321099999,STRYN- NO,3037,105,61.9,6.55
1373099999,NESBYEN TODOKK- NO,3011,146,60.5666666,9.1333333
72783304114,CHALLIS AIRPORT- ID US,2690,3933,44.523,245.78388
2816099999,SODANKYLA VUOTSO- FI,3161,435,68.0833333,27.1833333
4204099999,MANIITSOQ- GL,3108,4913,65.417,307.067
2029099999,TARFALA- SW,3158,298,67.9166666,18.6
2811099999,KUUSAMO KIUTAKONGAS- FI,3127,469,66.3666666,29.3166666
2876099999,OULU VIHREASAARI HARBOUR- FI,3099,406,65.0,25.4
3346499999,PENZANCE HELIPORT- UK,2802,5672,50.12,354.48
2967099999,KOTKA HAAPASAARI- FI,3005,435,60.2833333,27.1833333
2819099999,SALLA VARRIOTUNTURI- FI,3154,474,67.75,29.6166666
13492099999,POPOVA SAPKA- MK,2620,334,41.0166666,20.8833333
6613099999,FRUTIGEN- SZ,2731,122,46.6,7.65
1332099999,FJAERLAND BREMUSEET- NO,3028,108,61.43,6.77
1242099999,AFJORD II- NO,3079,163,63.9666666,10.2166666
4156099999,HVERAVELLIR- IC,3097,5447,64.8666666,340.4333334
6377099999,ELL AWS- NL,2823,92,51.2,5.7666666
2603099999,BROEN- SW,2937,203,56.8666666,12.6666666
7266099999,BRANCHES- FR,2757,56,47.850193,3.497111
2813099999,ROVANIEMI APUKKA- FI,3131,416,66.5833333,26.0166666
2031099999,RENSJON- SW,3161,317,68.0666666,19.8333333
1193099999,NARVIK III FRAMNES- NO,3169,280,68.4666667,17.5
2349099999,SILLRE- SW,3055,268,62.7666666,16.7333333
2950099999,PARAINEN FAGERHOLM- FI,3002,347,60.1166666,21.7
6646099999,BEZNAU- SZ,2751,132,47.5666666,8.2333333
1376099999,GULSVIK II- NO,3007,154,60.3833333,9.6
40610999999,AL QAIM- IZ,2485,659,34.267,41.167
2705099999,PELKOSENNIEMI PYHATUNTURI- FI,3140,435,67.0166666,27.2166666
2325099999,KLOVSJOHOJDEN- SW,3049,226,62.5,14.15
1180099999,HARSTAD- NO,3175,265,68.8,16.5333333
4202199999,AASIAAT MITTARFIA- GL,3174,4915,68.717,307.2
8551099999,VIANA DO CASTELO CHAPE- PO,2632,5619,41.6333333,351.2
2151099999,JOKKMOKK FPL- SW,3129,323,66.4833333,20.1666666
2992099999,LOVIISA ORRENGRUND- FI,3005,423,60.2833333,26.45
71181099999,WINTERLAND NFLD- CA,2742,4875,47.1333333,304.6833334
2286199999,SODERHAMN- SW,3025,274,61.2666667,17.1
7775099999,ALISTRO- FR,2645,153,42.2666666,9.5333333
1023199999,DRAUGEN- NO,3086,125,64.35,7.8
1434099999,VAAGSLI- NO,2995,118,59.7666666,7.3666666
6201099999,D15 FA 1 HELIPAD OIL PLATFORM- NL,2886,47,54.3166666,2.9333333
1293099999,MERAKER EGGE- NO,3068,188,63.4166666,11.7333333
3522099999,HEREFORD CREDENHILL- UK,2841,5715,52.0833333,357.2
6257099999,WIJK AAN ZEE- NL,2849,74,52.5,4.6
2772099999,RANTASALMI RUKKASLUOTO- FI,3041,457,62.0666666,28.5666666
1144099999,HELLIGVAER II- NO,3147,222,67.4,13.8833333
3979099999,BALLYHAISE- EI,2880,5643,54.05,352.7
2815099999,SAVUKOSKI KK- FI,3145,451,67.2833333,28.1833333
2024099999,STORA SJOFALLET- SW,3149,293,67.5,18.3
6205099999,A12 CPP HELIPAD OIL PLATFORM- NL,2908,61,55.4166666,3.8166666
3238099999,ALBEMARLE- UK,2900,5730,55.0166666,358.1333334
2788099999,KUOPIO MAANINKA- FI,3062,437,63.15,27.3166666
3382099999,LECONFIELD- UK,2877,5753,53.8666666,359.5666667
2019099999,KATTERJAKK A- SW,3168,291,68.4166666,18.1666666
1361099999,GROTLI III- NO,3040,123,62.0166666,7.6666666
6141099999,ABED- DA,2896,181,54.8333333,11.3333333
1383099999,EVENSTAD DIH- NO,3027,177,61.4,11.0802778
2747099999,TURKU RAJAKARI- FI,3007,354,60.3833333,22.1
1273099999,SELBU- NO,3064,176,63.2333333,11.0166666
8176399999,SABADELL- SP,2630,34,41.5166667,2.1
1088699999,SLEIPNER A OIL PLATFORM- NO,2967,30,58.3666666,1.9
6165099999,HESSELOE- DA,2923,187,56.2,11.7166666
2217099999,ARE- SW,3067,211,63.3666666,13.1666666
2319099999,BORTNAN- SW,3054,222,62.75,13.85
2777099999,SALO KIIKALA AIRFIELD- FI,3009,378,60.4666666,23.65
2329099999,HAMRA- SW,3033,240,61.6666666,15.0
2829099999,HYVINKAA HYVINKAANKYLA- FI,3011,397,60.6,24.8
1359099999,GEILO OLDEBRATEN- NO,3010,131,60.5333333,8.2
2907099999,KALAJOKI ULKOKALLA- FI,3086,375,64.3333333,23.45
2831099999,VIROLAHTI KOIVUNIEMI- FI,3010,443,60.5333333,27.6666666
2818099999,INARI RAJAJOOSEPPI- FI,3169,453,68.4833333,28.3
2964099999,KUSTAVI ISOKARI- FI,3014,337,60.7166666,21.0333333
2736099999,JUVA PARTALA- FI,3037,446,61.9,27.8833333
1482599999,TORP- NO,2983,164,59.186703,10.258628
2738099999,PYHAJARVI OL OJAKYLA- FI,3074,411,63.7333333,25.7
2732099999,KUOPIO RITONIEMI- FI,3055,446,62.8,27.9
8535099999,LISBOA GEOF- PO,2574,5614,38.7166666,350.85
2714099999,VAALA PELSO- FI,3089,423,64.5,26.4402778
6269399999,VLISSINGEN- NL,2828,58,51.45,3.6
1329099999,KVAMSOY- NO,3006,100,60.35,6.2666666
2735099999,VIRRAT AIJANNEVA- FI,3046,377,62.3333333,23.55
4145099999,BLONDUOS- IC,3113,5435,65.6666666,339.7
1058099999,SUOLOVUOPMI LULIT- NO,3191,377,69.5666666,23.5333333
7046099999,LE HAVRE OCTEVILLE- FR,2790,1,49.5333333,0.0833333
6609999999,DUBENDORF- SZ,2747,138,47.398644,8.648231
6019099999,SILSTRUP- DA,2938,138,56.9333333,8.6333333
2589099999,GOTSKA SANDON- SW,2967,307,58.4,19.2
6636099999,MUEHLEBERG- SZ,2739,117,46.9833333,7.2833333
2515099999,TORPABRON- SW,2963,194,58.2,12.15
1234099999,ORKDAL THAMSHAMN- NO,3066,158,63.3166666,9.85
1233099999,DOMBAAS- NO,3041,146,62.0833333,9.1166666
6032099999,STENHOJ- DA,2947,165,57.3833333,10.3333333
2271099999,NORSJO- SW,3098,310,64.9333333,19.3833333
1287099999,SOLENDET- NO,3053,189,62.6833333,11.8166666
2230099999,GUBBHOGEN- SW,3084,249,64.2166666,15.55
2720099999,KITTILA- FI,3154,398,67.701022,24.84685
1490099999,TRYVANNSHOGDA- NO,2999,171,59.9833333,10.6833333
1431099999,SIRDAL SINNES- NO,2978,111,58.9333333,6.9166666
3628099999,FILTON- UK,2830,5719,51.5166666,357.4166667
4260599999,FREDICKSHAB PAAMIUT AIRPORT- GL,3039,4965,61.9833333,310.3
2553099999,KYMBO- SW,2961,221,58.0833333,13.7833333
2862099999,KEMI AJOS- FI,3113,392,65.6666666,24.5166666
2721099999,KOKKOLA TANKAR- FI,3078,366,63.95,22.85
2146099999,VAJMAT- SW,3129,315,66.5,19.6833333
1393099999,DREVSJO- NO,3037,193,61.8833333,12.0333333
8014299999,BARDENAS REALES- SP,2643,5737,42.2,358.55
1411099999,KVITSOY NORDBO- NO,2981,87,59.0666666,5.4166666
2548099999,VISINGSO- SW,2961,231,58.1,14.4166666
1337099999,VOSSEVANGEN- NO,3012,103,60.6333333,6.4333333
2554099999,KETTSTAKA- SW,2974,241,58.7166666,15.0333333
2743099999,KEMIONSAARI VANO- FI,2997,355,59.8666666,22.2
2920099999,PIETARSAARI KALLAN- FI,3074,360,63.75,22.5166666
1350099999,FINSEVATN- NO,3011,121,60.6,7.5333333
2817099999,SAARISELKA KAUNISPAA- FI,3168,439,68.4333333,27.45
2889099999,SUOMUSSALMI PESIO- FI,3098,460,64.9333333,28.75
2054099999,NEDRE SOPPERO- SW,3160,348,68.05,21.75
2725099999,HALSUA KANALA PUROLA- FI,3068,391,63.45,24.45
2174099999,LAKATRASK- SW,3125,338,66.2833333,21.1333333
72211163847,FORT PAYNE ISBELL FIELD- AL US,2489,4388,34.47389,274.27861
8533099999,SAGRES- PO,2539,5617,37.0,351.05
7487099999,GRENONBLE LVD- FR,2704,94,45.22,5.85
7118099999,LANNION- FR,2775,5704,48.754378,356.528344
2821099999,MUONIO SAMMALTUNTURI- FI,3159,386,67.9666666,24.1166666
2754099999,HAMEENLINNA KATINEN- FI,3019,392,61.0,24.5
2472099999,SKEPPMORA- SW,3002,242,60.1166666,15.1166666
3330099999,LEEK THORNCLIFFE- UK,2862,5728,53.1333333,358.0166667
40648099999,HABANYAH- IZ,2467,697,33.3833333,43.5666666
8000199999,MADEIRA- PO,2453,5492,32.697889,343.225547
2501099999,VADEROARNA- SW,2971,177,58.5833333,11.0666666
4130099999,REYKJAVIK- IC,3082,5410,64.1333333,338.1
6211099999,J6 A HELIPAD OIL PLATFORM- NL,2876,47,53.8166666,2.95
8594499999,BOA VISTA RABIL- CV,2122,5394,16.136531,337.111103
2297099999,BJUROKLUBB- SW,3089,345,64.4833333,21.5833333
2757099999,RAASEPORI JUSSARO- FI,2996,377,59.8166666,23.5833333
72236653865,SLIDELL AIRPORT- LA US,2406,4323,30.34355,270.17763
1480099999,DRAMMEN BERSKOG- NO,2994,162,59.75,10.1333333
6614099999,MEIRINGEN- SZ,2734,130,46.743333,8.11
1481099999,MELSOM- NO,2984,166,59.2333333,10.35
63688099999,EL DORET INTERNATIONAL- KE,1808,564,0.404458,35.2388992
2161099999,NATTAVAARA- SW,3134,335,66.75,20.9333333
3105099999,ISLAY PORT ELLEN- UK,2913,5660,55.6833333,353.75
2130099999,ROPARUDDEN- SW,3129,263,66.4833333,16.4166666
2265099999,HEMLING- SW,3072,297,63.65,18.55
8014499999,ARMILLA- SP,2542,5702,37.133222,356.364306
2413099999,BRATTMON- SW,3014,204,60.75,12.7666666
7420099999,CHAMPNIERS- FR,2714,3,45.7166666,0.2166666
2233099999,SAXNAS- SW,3099,246,64.9666666,15.3833333
6049099999,HALD V- DA,2931,162,56.5666666,10.1
1495099999,STROMTANGEN FYR- NO,2982,173,59.15,10.8333333
2752099999,KRISTIINANKAUPUNKI LIGHTHOUSE- FI,3043,339,62.2,21.1666666
2812099999,YLITORNIO MELTOSJARVI- FI,3130,394,66.5333333,24.65
7476099999,CAUMONT- FR,2678,78,43.9073,4.901831
1471099999,VEGGLI II- NO,3000,146,60.05,9.15
2795099999,HELSINKI HARMAJA- FI,3001,400,60.1,24.9833333
2769099999,KAUHAJOKI KUJA KOKKO- FI,3048,355,62.4166666,22.1833333
2794099999,KIRKKONUMMI MAKILUOTO- FI,2998,390,59.9166666,24.35
71830099999,ST. ANTHONY LWIS- CA,2827,4863,51.3833333,303.9166667
6005099999,MYKINES- DA,3041,5637,62.1,352.3166667
2587099999,FAROSUND AR- SW,2958,303,57.9166666,18.95
2791099999,JUUKA NIEMELA- FI,3064,468,63.2333333,29.2333333
99818099999,PORT SANILAC- MI US,2668,4439,43.4166666,277.4666667
71593099999,PRAIRIE RIVER ALTA- CA,2972,3973,58.6166666,248.33333340000001
2832099999,TOHMAJARVI KEMIE- FI,3044,486,62.2333333,30.35
10659799999,LANDSTUHL AHP- GM,2788,121,49.403058,7.536111
1487099999,ALNA- NO,2998,173,59.9333333,10.8333333
2753099999,KANKAANPAA NIINISALO AIRFIELD- FI,3036,359,61.8333333,22.4666666
91824099999,HANAN AIRPORT- NE,1418,3041,-19.0833333,190.0666667
8558199999,OVAR- PO,2618,5622,40.915867,351.354081
2767099999,HAMEENLINNA LAMMI PAPPILA- FI,3020,401,61.05,25.05
2835099999,INARI NELLIM- FI,3176,453,68.85,28.3
1113099999,GLOMFJORD- NO,3135,224,66.8,13.9833333
2648099999,VAXJO- SW,2936,237,56.85,14.8333333
1340099999,FET I EIDFJORD- NO,3008,116,60.42,7.28
1338099999,VANGSNES- NO,3023,106,61.1666666,6.65
3961099999,OAK PARK CARLOW- EI,2856,5650,52.85,353.1
4202299999,JAKOBSHAVN LUFTHAVN- GL,3184,4943,69.233,308.933
2763099999,TAMPERE HARMALA- FI,3029,380,61.4666666,23.75
2780099999,KORSNAS BREDSKARET- FI,3058,339,62.9333333,21.1833333
2110099999,GIELAS- SW,3106,241,65.3333333,15.0666666
2423099999,SUNNE- SW,2997,210,59.8666666,13.1166666
2729099999,JAMSA HIMOS- FI,3037,405,61.8833333,25.3333333
3134099999,GLASGOW BISHOPTON- UK,2917,5687,55.9,355.4666667
